Mask,Mask_Chin,Mask_Mouth_Chin,Mask_Nose_Mouth
0.5274027005559968,,0.09859154929577464,
0.03177124702144559,,0.07042253521126761,
0.3971405877680699,,0.8028169014084507,
0.043685464654487687,,0.028169014084507043,
