Mask,Mask_Chin,Mask_Mouth_Chin,Mask_Nose_Mouth
0.639344262295082,0.11764705882352941,0.48849557522123893,
0.04371584699453552,0.11764705882352941,0.030973451327433628,
0.2568306010928962,0.6470588235294118,0.4415929203539823,
0.060109289617486336,0.11764705882352941,0.03893805309734513,
