Mask,Mask_Chin,Mask_Mouth_Chin,Mask_Nose_Mouth
0.6221985058697972,0.038461538461538464,0.24507042253521127,0.0
0.012806830309498399,0.15384615384615385,0.08169014084507042,0.0
0.33617929562433296,0.8076923076923077,0.6140845070422535,0.25
0.0288153681963714,0.0,0.059154929577464786,0.75
