Mask,Mask_Chin,Mask_Mouth_Chin,Mask_Nose_Mouth
0.5255060728744939,,0.23157894736842105,
0.032388663967611336,,0.05263157894736842,
0.3991902834008097,,0.6736842105263158,
0.04291497975708502,,0.042105263157894736,
