Mask,Mask_Chin,Mask_Mouth_Chin,Mask_Nose_Mouth
0.5135135135135135,0.466403162055336,,0.5
0.03075489282385834,0.04743083003952569,,0.0
0.4119291705498602,0.44664031620553357,,0.5
0.04380242311276794,0.039525691699604744,,0.0
