Mask,Mask_Chin,Mask_Mouth_Chin,Mask_Nose_Mouth
0.9164222873900293,0.0,0.03531598513011153,0.38028169014084506
0.002932551319648094,0.7948717948717948,0.01858736059479554,0.028169014084507043
0.05865102639296188,0.15384615384615385,0.9405204460966543,0.07042253521126761
0.021994134897360705,0.05128205128205128,0.0055762081784386614,0.5211267605633803
